oid,TableID,ParentTableID,ChildTableID,Name,UserName,ParentTableName,ParentTableUserName,ChildTableName,ChildTableUsername,Description,Namespace,DateCreated,DateModified,IsDeleted,Author
09cb3d04-ee28-44cc-8e04-bc7c176b0c79,09cb3d04-ee28-44cc-8e04-bc7c176b0c79,00000000-0000-0000-0000-000000000000,,StructComputeRule,,,,,,,REFDAT,,,False,
b027707a-0019-433c-aa3a-bc8b6178b2d7,b027707a-0019-433c-aa3a-bc8b6178b2d7,00000000-0000-0000-0000-000000000000,,Project status,,,,,,,EF,,,False,
b0f4d6ba-100e-4207-905c-bcb41988e4a0,b0f4d6ba-100e-4207-905c-bcb41988e4a0,00000000-0000-0000-0000-000000000000,,HandrailInlineConnectionType,,,,,,,REFDAT,,,False,
c08d8d1d-6ecc-42bd-9952-bceb4343fb15,c08d8d1d-6ecc-42bd-9952-bceb4343fb15,00000000-0000-0000-0000-000000000000,,CrossInsertPlate1_CategoryVal,,,,,,,UDP,Nov  5 2013  8:18PM,Nov  5 2013  8:18PM,False,INGRNET\sp3dadminuser1
14ced458-6e66-4f42-8ea4-bcf32c54ecba,14ced458-6e66-4f42-8ea4-bcf32c54ecba,00000000-0000-0000-0000-000000000000,,EdgeReinforcementCategory,,,,,,,UDP,Nov  5 2013  8:16PM,Nov  5 2013  8:16PM,False,INGRNET\sp3dadminuser1
36e98d58-68cc-4063-b1e3-bcf480e3ca80,36e98d58-68cc-4063-b1e3-bcf480e3ca80,00000000-0000-0000-0000-000000000000,,CleaningRequirement,,,,,,,REFDAT,,,False,
d1271529-ee95-4b54-b6f3-bd249a4c9740,d1271529-ee95-4b54-b6f3-bd249a4c9740,e26450d9-fc72-4e8f-b1cd-d260df3113a1,c1479a07-f057-4dd0-8061-ae174ece337f,MaterialsCategory,,MaterialsGradePractice,,MaterialsGrade,,,REFDAT,,,False,
eaf27895-f618-4277-ae19-bd338b801e89,eaf27895-f618-4277-ae19-bd338b801e89,00000000-0000-0000-0000-000000000000,,SMProfilePrimer,,,,,,,STRMFG,,,False,
8b11ce33-30be-41d8-a4a1-bd502b0ba75b,8b11ce33-30be-41d8-a4a1-bd502b0ba75b,00000000-0000-0000-0000-000000000000,,Pressure Conditions,,,,,,,EF,,,False,
6a9d6dfb-44a1-4a9b-bb04-bdba7b1a35e1,6a9d6dfb-44a1-4a9b-bb04-bdba7b1a35e1,00000000-0000-0000-0000-000000000000,,SurfByRuling_Errors,,,,,,,UDP,Dec 18 2008  3:46PM,Dec 18 2008  3:46PM,False,INGRNET\SP3DTEST
bb737457-04a3-4c87-a297-bddc34d10b80,bb737457-04a3-4c87-a297-bddc34d10b80,00000000-0000-0000-0000-000000000000,,SMPlateMarkingEndConnection2,,,,,,,UDP,Nov  5 2013  8:33PM,Nov  5 2013  8:33PM,False,INGRNET\sp3dadminuser1
50fdb474-0bc8-4b4d-b14d-bdf63fb28882,50fdb474-0bc8-4b4d-b14d-bdf63fb28882,00000000-0000-0000-0000-000000000000,,SMTemplateProcessTubeMaxHeight,,,,,,,UDP,Nov  5 2013  8:33PM,Nov  5 2013  8:33PM,False,INGRNET\sp3dadminuser1
fe591cb7-e063-4754-a4e1-be3f4a3d61ec,fe591cb7-e063-4754-a4e1-be3f4a3d61ec,00000000-0000-0000-0000-000000000000,,FacePortRedirector_Errors,,,,,,,UDP,Aug 25 2011 10:23PM,Aug 25 2011 10:23PM,False,INGRNET\sp3dadminuser1
8c7c7cf8-33c0-47ca-9f28-be6eb86b1679,8c7c7cf8-33c0-47ca-9f28-be6eb86b1679,00000000-0000-0000-0000-000000000000,,SMPlateMarkingCommonSeam,,,,,,,UDP,Nov  5 2013  8:33PM,Nov  5 2013  8:33PM,False,INGRNET\sp3dadminuser1
fe18172c-d53f-4c0b-aae7-be74cbd7048c,fe18172c-d53f-4c0b-aae7-be74cbd7048c,00000000-0000-0000-0000-000000000000,,AxialProfileCategory,,,,,,,UDP,Nov  5 2013  8:16PM,Nov  5 2013  8:16PM,False,INGRNET\sp3dadminuser1
beba8b7c-8769-4aab-b6bf-beaec44ddd20,beba8b7c-8769-4aab-b6bf-beaec44ddd20,00000000-0000-0000-0000-000000000000,,SPSAnalysisDBIntegrityMessages,,,,,,,SPSAN,,,False,
f6ef9a7f-d676-4e99-935a-bed988d4cd3e,f6ef9a7f-d676-4e99-935a-bed988d4cd3e,00000000-0000-0000-0000-000000000000,,Locked-rotor Indicating Code Letter,,,,,,,EF,,,False,
34211fa2-a55d-4def-a0fb-befc764ed004,34211fa2-a55d-4def-a0fb-befc764ed004,00000000-0000-0000-0000-000000000000,5f4d2a63-19a9-4610-bc6c-e1304d5d3b41,Fabrication Type,,,,FabricationRequirement2,,,EF,,,False,
6a27a43a-a45e-4d5d-9660-befe726a52eb,6a27a43a-a45e-4d5d-9660-befe726a52eb,00000000-0000-0000-0000-000000000000,,WBSItemAssignment,,,,,,,CMNSCH,,,False,
5919a547-b0e0-4efd-a998-bf296ceae2ae,5919a547-b0e0-4efd-a998-bf296ceae2ae,00000000-0000-0000-0000-000000000000,,Casting surface-inspection method,,,,,,,EF,,,True,
c8273c0c-56a4-4631-9efa-bf4eecce74fd,c8273c0c-56a4-4631-9efa-bf4eecce74fd,00000000-0000-0000-0000-000000000000,,VoltageGrade,,,,,,,REFDAT,,,False,
5827f7fc-78d0-4732-b6e8-bf5eff78a188,5827f7fc-78d0-4732-b6e8-bf5eff78a188,7fc65fde-1746-4c9a-885b-9e7b8cca4633,,WiringElements2,,Wiring element,,,,,EF,,,False,
d1fc026b-b12a-4696-8306-bf6e7d86dbff,d1fc026b-b12a-4696-8306-bf6e7d86dbff,00000000-0000-0000-0000-000000000000,,SPSFCOffsetAlongOption,,,,,,,SPSTR,,,False,
9ddec36a-2b21-4711-bd9e-bfffa768f86c,9ddec36a-2b21-4711-bd9e-bfffa768f86c,00000000-0000-0000-0000-000000000000,,SMProfileMarkingProfileHole2,,,,,,,UDP,Nov  5 2013  8:33PM,Nov  5 2013  8:33PM,False,INGRNET\sp3dadminuser1
aca58a5e-0985-4b9c-a37a-c001a6167162,aca58a5e-0985-4b9c-a37a-c001a6167162,00000000-0000-0000-0000-000000000000,,ShellCategory,,,,,,,UDP,Nov  5 2013  8:16PM,Nov  5 2013  8:16PM,False,INGRNET\sp3dadminuser1
f0b71cc0-0de0-49b0-aaa7-c02bdf93b150,f0b71cc0-0de0-49b0-aaa7-c02bdf93b150,00000000-0000-0000-0000-000000000000,,SizeReductionPreference,,,,,,,REFDAT,,,False,
2164dd81-5bc4-408c-81ca-c05129539caf,2164dd81-5bc4-408c-81ca-c05129539caf,00000000-0000-0000-0000-000000000000,,hsRodCenterType,,,,,,,UDP,Aug 25 2011  9:58PM,Jul 23 2013  7:17PM,False,INGRNET\sp3dadminuser1
d485116b-86de-4d20-b73c-c055decac364,d485116b-86de-4d20-b73c-c055decac364,00000000-0000-0000-0000-000000000000,,OpenOrBlindSpacerInstallState,,,,,,,UDP,Dec 18 2008  3:20PM,Jul 23 2013  6:31PM,False,INGRNET\sp3dadminuser1
14afe8e0-f0a4-4526-ab86-c09402edda90,14afe8e0-f0a4-4526-ab86-c09402edda90,00000000-0000-0000-0000-000000000000,,Port energy category,,,,,,,EF,,,False,
9ba46e1d-6822-438b-802e-c0c5eb117298,9ba46e1d-6822-438b-802e-c0c5eb117298,00000000-0000-0000-0000-000000000000,,SMMemberProcessShrinkage,,,,,,,UDP,Nov  5 2013  8:33PM,Nov  5 2013  8:33PM,False,INGRNET\sp3dadminuser1
a47e1855-5a39-4f44-8107-c0f22252b621,a47e1855-5a39-4f44-8107-c0f22252b621,00000000-0000-0000-0000-000000000000,,MfgMarkingLinesSide,,,,,,,STRMFG,,,False,
9f90f875-7a77-45b4-b135-c1162dfb8a71,9f90f875-7a77-45b4-b135-c1162dfb8a71,00000000-0000-0000-0000-000000000000,,FreeEdgeF13_Errors,,,,,,,UDP,Nov  5 2013  8:18PM,Nov  5 2013  8:18PM,False,INGRNET\sp3dadminuser1
1221e8c0-5817-4593-bccf-c12681bfd565,1221e8c0-5817-4593-bccf-c12681bfd565,00000000-0000-0000-0000-000000000000,,CircleByCenterRadius_Errors,,,,,,,UDP,Dec 18 2008  3:46PM,Dec 18 2008  3:46PM,False,INGRNET\SP3DTEST
bf11c8ae-7308-4859-9c4b-c128f94a6a2a,bf11c8ae-7308-4859-9c4b-c128f94a6a2a,00000000-0000-0000-0000-000000000000,,FreeEdgeAround_SideVal,,,,,,,UDP,Nov  5 2013  8:18PM,Nov  5 2013  8:18PM,False,INGRNET\sp3dadminuser1
e1636119-c9fc-4a50-aa52-c137838376fa,e1636119-c9fc-4a50-aa52-c137838376fa,00000000-0000-0000-0000-000000000000,,Anvil_FIG137_Nuts,,,,,,,UDP,Dec 18 2008  3:38PM,Jul 23 2013  7:17PM,False,INGRNET\sp3dadminuser1
201b5b7a-29f8-459f-8f2c-c1809b168e47,201b5b7a-29f8-459f-8f2c-c1809b168e47,00000000-0000-0000-0000-000000000000,,hsLugShape,,,,,,,UDP,Aug 25 2011  9:58PM,Jul 23 2013  7:17PM,False,INGRNET\sp3dadminuser1
c30615b9-6e60-41a7-99e2-c194a0e39a58,c30615b9-6e60-41a7-99e2-c194a0e39a58,fd0c844f-a3c7-4137-9c80-f2029c52996d,,BoltThreadDesignation,,BoltThreadPractice,,,,,REFDAT,,,False,
966786f5-b750-420b-88ae-c1d4a6cab5cb,966786f5-b750-420b-88ae-c1d4a6cab5cb,00000000-0000-0000-0000-000000000000,,PlateCurvature,,,,,,,STRUCT,,,False,
b454ded0-67e9-4421-b764-c1e117f07b0d,b454ded0-67e9-4421-b764-c1e117f07b0d,00000000-0000-0000-0000-000000000000,,RptPipingCommodityBasis,,,,,,,REFDAT,,,False,
d78a98f1-c583-40f8-9fe6-c1e346d91515,d78a98f1-c583-40f8-9fe6-c1e346d91515,00000000-0000-0000-0000-000000000000,,CSFromGridPlane_Errors,,,,,,,UDP,Aug 25 2011 10:23PM,Aug 25 2011 10:23PM,False,INGRNET\sp3dadminuser1
a2dbac80-c5d7-4a32-9b59-c1ed90ec9160,a2dbac80-c5d7-4a32-9b59-c1ed90ec9160,00000000-0000-0000-0000-000000000000,,StructEdgeType,,,,,,,COMSHIP,,,False,
208243e1-0ca7-4121-8e08-c22b2de5213a,208243e1-0ca7-4121-8e08-c22b2de5213a,00000000-0000-0000-0000-000000000000,,SMPlateMarkingDiagonals2,,,,,,,UDP,Nov  5 2013  8:33PM,Nov  5 2013  8:33PM,False,INGRNET\sp3dadminuser1
39a08dfd-716d-4118-8d1b-c241e165167c,39a08dfd-716d-4118-8d1b-c241e165167c,00000000-0000-0000-0000-000000000000,,SMPlateProcessCustom,,,,,,,UDP,Nov  5 2013  8:33PM,Nov  5 2013  8:33PM,False,INGRNET\sp3dadminuser1
98d0da6d-2265-4187-90c3-c25ca5146180,98d0da6d-2265-4187-90c3-c25ca5146180,00000000-0000-0000-0000-000000000000,,PlateWKnucklesDef_ConstructionSurfaceVal,,,,,,,UDP,Nov  5 2013  8:18PM,Nov  5 2013  8:18PM,False,INGRNET\sp3dadminuser1
d0741690-25e2-476a-9439-c26ce31f945e,d0741690-25e2-476a-9439-c26ce31f945e,00000000-0000-0000-0000-000000000000,,SMProfileMarkingEndConnection2,,,,,,,UDP,Nov  5 2013  8:33PM,Nov  5 2013  8:33PM,False,INGRNET\sp3dadminuser1
eb2a8995-e6a5-44b5-be48-c28d7e550c91,eb2a8995-e6a5-44b5-be48-c28d7e550c91,00000000-0000-0000-0000-000000000000,,CrossSectionEdges,,,,,,,REFDAT,,,False,
f18740fd-247c-4aa8-ba23-c2a2ccc14608,f18740fd-247c-4aa8-ba23-c2a2ccc14608,00000000-0000-0000-0000-000000000000,,MfgPinJigAccuracyUpperBound,,,,,,,STRMFG,,,False,
9b436ca7-f8e5-454e-b93b-c2bbe7f4dd4f,9b436ca7-f8e5-454e-b93b-c2bbe7f4dd4f,00000000-0000-0000-0000-000000000000,,Vendor,,,,,,,REFDAT,,,False,
fca4f9d3-1e46-4a85-b094-c2ecbb76c29e,fca4f9d3-1e46-4a85-b094-c2ecbb76c29e,00000000-0000-0000-0000-000000000000,,BucklingPlateOneSide_TrackFlagVal,,,,,,,UDP,Nov  5 2013  8:18PM,Nov  5 2013  8:18PM,False,INGRNET\sp3dadminuser1
54d69588-e420-4f2c-8a8a-c302bc3f30af,54d69588-e420-4f2c-8a8a-c302bc3f30af,00000000-0000-0000-0000-000000000000,,Anvil_Variable_Dir,,,,,,,UDP,Dec 18 2008  3:38PM,Jul 23 2013  7:17PM,False,INGRNET\sp3dadminuser1
50d54356-cff3-4345-9ef2-c305461b33f8,50d54356-cff3-4345-9ef2-c305461b33f8,00000000-0000-0000-0000-000000000000,,PlaneFromCS_Errors,,,,,,,UDP,Dec 18 2008  3:46PM,Dec 18 2008  3:46PM,False,INGRNET\SP3DTEST
db10cd2b-409d-4df5-9d80-c3179a63d223,db10cd2b-409d-4df5-9d80-c3179a63d223,00000000-0000-0000-0000-000000000000,,JointWeldStage,,,,,,,PLANNG,,,False,
ab37c4a5-3143-44a2-bd41-c34434a8b426,ab37c4a5-3143-44a2-bd41-c34434a8b426,00000000-0000-0000-0000-000000000000,,RingPlate3_IsCutByTubeVal,,,,,,,UDP,Nov  5 2013  8:18PM,Nov  5 2013  8:18PM,False,INGRNET\sp3dadminuser1
c3213eb8-b580-4229-b7d3-c361354835e3,c3213eb8-b580-4229-b7d3-c361354835e3,d82cd387-0864-45a0-b81c-ed1767b2b986,,StructCustomPlatePartType,,StructCustomPlatePartCategory,,,,,REFDAT,,,False,
970c64b7-d7ed-4ae2-8216-c3688cc0fafe,970c64b7-d7ed-4ae2-8216-c3688cc0fafe,00000000-0000-0000-0000-000000000000,,StrMfgMarginType,,,,,,,STRMFG,,,False,
94ef7f23-e3b0-430a-88b5-c37a6cad1393,94ef7f23-e3b0-430a-88b5-c37a6cad1393,00000000-0000-0000-0000-000000000000,,StructAnalysisMethod,,,,,,,SPSAN,,,False,
fe5db587-9749-4fb8-bf61-c3dd476db23e,fe5db587-9749-4fb8-bf61-c3dd476db23e,00000000-0000-0000-0000-000000000000,,VerticalBeamCategory,,,,,,,UDP,Nov  5 2013  8:16PM,Nov  5 2013  8:16PM,False,INGRNET\sp3dadminuser1
f704f7b6-5a67-463d-91ec-c41f55955e93,f704f7b6-5a67-463d-91ec-c41f55955e93,00000000-0000-0000-0000-000000000000,,AOWithNoSupports_ProjectionDirectionVal,,,,,,,UDP,Nov  5 2013  8:18PM,Nov  5 2013  8:18PM,False,INGRNET\sp3dadminuser1
6f08906c-63b9-4759-a953-c46b13b2d5b5,6f08906c-63b9-4759-a953-c46b13b2d5b5,00000000-0000-0000-0000-000000000000,,Anvil_Variable_Top,,,,,,,UDP,Dec 18 2008  3:38PM,Jul 23 2013  7:17PM,False,INGRNET\sp3dadminuser1
ab04d43b-7e81-4b27-86a1-c49647846a3e,ab04d43b-7e81-4b27-86a1-c49647846a3e,00000000-0000-0000-0000-000000000000,,SMPlateMarkingBlockControl2,,,,,,,UDP,Nov  5 2013  8:33PM,Nov  5 2013  8:33PM,False,INGRNET\sp3dadminuser1
010df55a-07a7-4c81-a410-c4a9a6c974e4,010df55a-07a7-4c81-a410-c4a9a6c974e4,00000000-0000-0000-0000-000000000000,,MfgState,,,,,,,STRMFG,,,False,
ec42c9d3-d474-4ac2-9374-c4c124fcc61c,ec42c9d3-d474-4ac2-9374-c4c124fcc61c,00000000-0000-0000-0000-000000000000,,SMTemplateMarkingEdgeCustomMark,,,,,,,UDP,Nov  5 2013  8:33PM,Nov  5 2013  8:33PM,False,INGRNET\sp3dadminuser1
de61f062-26c2-4820-b945-c4e35cfc4d40,de61f062-26c2-4820-b945-c4e35cfc4d40,00000000-0000-0000-0000-000000000000,,LineByPointAndCurve_TrackFlagVal,,,,,,,UDP,Dec 18 2008  3:46PM,Dec 18 2008  3:46PM,False,INGRNET\SP3DTEST
71644782-44bf-4668-8114-c4ff21d18789,71644782-44bf-4668-8114-c4ff21d18789,00000000-0000-0000-0000-000000000000,,CompartmentNavalSafetyCategory,,,,,,,UDP,Nov  5 2013  8:33PM,Nov  5 2013  8:33PM,False,INGRNET\sp3dadminuser1
1ed54a60-2be1-4416-b24c-c502ee2b5c33,1ed54a60-2be1-4416-b24c-c502ee2b5c33,00000000-0000-0000-0000-000000000000,,CompartmentCapacityContext,,,,,,,UDP,Nov  5 2013  8:33PM,Nov  5 2013  8:33PM,False,INGRNET\sp3dadminuser1
25d59f03-e406-4c9d-a362-c51c0c865dd7,25d59f03-e406-4c9d-a362-c51c0c865dd7,00000000-0000-0000-0000-000000000000,,EdgePortExtractor_FacesContextVal,,,,,,,UDP,Dec 18 2008  3:46PM,Dec 18 2008  3:46PM,False,INGRNET\SP3DTEST
e6a1c026-0e10-499e-bfe7-c59604023535,e6a1c026-0e10-499e-bfe7-c59604023535,00000000-0000-0000-0000-000000000000,,LongitudinalBulkheadCategory,,,,,,,UDP,Nov  5 2013  8:16PM,Nov  5 2013  8:16PM,False,INGRNET\sp3dadminuser1
f1eda4de-fbb8-4878-9edb-c5b23ec55efd,f1eda4de-fbb8-4878-9edb-c5b23ec55efd,00000000-0000-0000-0000-000000000000,,WBSProjectPurpose,,,,,,,CMNSCH,,,False,
b51342fc-a833-4109-9537-c5e2eb8ca8de,b51342fc-a833-4109-9537-c5e2eb8ca8de,00000000-0000-0000-0000-000000000000,,SMTemplateProcessPlateExtension,,,,,,,UDP,Nov  5 2013  8:33PM,Nov  5 2013  8:33PM,False,INGRNET\sp3dadminuser1
776195fd-38e0-40c2-b811-c5e85d62df63,776195fd-38e0-40c2-b811-c5e85d62df63,00000000-0000-0000-0000-000000000000,,StructSeamType,,,,,,,COMSHIP,,,False,
3a3c9b20-97eb-4f8d-9d11-c621da3ea446,3a3c9b20-97eb-4f8d-9d11-c621da3ea446,00000000-0000-0000-0000-000000000000,,SMTemplateMarkingEdgeShpDirMark,,,,,,,UDP,Nov  5 2013  8:33PM,Nov  5 2013  8:33PM,False,INGRNET\sp3dadminuser1
1fe258d6-c86e-4999-af80-c63d56e6a828,1fe258d6-c86e-4999-af80-c63d56e6a828,00000000-0000-0000-0000-000000000000,,StrDetCollarSemMsgs,,,,,,,STRUCT,,,False,
803a0eb0-056e-4278-af37-c65f33d55f2b,803a0eb0-056e-4278-af37-c65f33d55f2b,2bc1ddf3-0ee8-4b8c-a5fe-696c2d2173d0,,HTraceRqmts3,,HTraceRqmts2,,,,,EF,,,False,
57879dc9-1751-4f10-98f5-c68cd0e48558,57879dc9-1751-4f10-98f5-c68cd0e48558,00000000-0000-0000-0000-000000000000,,ClampRequirement,,,,,,,REFDAT,,,False,
04c7ff80-c7f3-4eec-b2cc-c69b8ceb9464,04c7ff80-c7f3-4eec-b2cc-c69b8ceb9464,00000000-0000-0000-0000-000000000000,,LineByCurves_TrackFlagVal,,,,,,,UDP,Dec 18 2008  3:46PM,Dec 18 2008  3:46PM,False,INGRNET\SP3DTEST
6ae652bf-cd42-49b4-9379-c6bfeaf18835,6ae652bf-cd42-49b4-9379-c6bfeaf18835,00000000-0000-0000-0000-000000000000,,ShipStructConnectionContactMsgs,,,,,,,STRUCT,,,False,
3654e488-a8dd-43af-8fc1-c6cd095089ae,3654e488-a8dd-43af-8fc1-c6cd095089ae,00000000-0000-0000-0000-000000000000,,hsSelection,,,,,,,UDP,May 25 2012  5:12AM,Jul 23 2013  7:17PM,False,INGRNET\sp3dadminuser1
f1d508a4-69ec-4494-a007-c6d9f35a148d,f1d508a4-69ec-4494-a007-c6d9f35a148d,00000000-0000-0000-0000-000000000000,,AspectSelectionOptions,,,,,,,CMNSCH,,,False,
1ad9016f-ded5-4029-8284-c6fb01985102,1ad9016f-ded5-4029-8284-c6fb01985102,c2ca0796-60d8-4448-8a5e-e19887dbe276,869850bc-beee-4c0d-af39-d360cd161c67,EqTypes2,,EqTypes1,,EqTypes3,,,EF,,,False,
d3c0a15e-0f10-4456-93a9-c70705ff5fce,d3c0a15e-0f10-4456-93a9-c70705ff5fce,00000000-0000-0000-0000-000000000000,,Anvil_Constant_Dir,,,,,,,UDP,Dec 18 2008  3:38PM,Jul 23 2013  7:17PM,False,INGRNET\sp3dadminuser1
61b53cf8-96e0-4dc0-aded-c70f5970cf94,61b53cf8-96e0-4dc0-aded-c70f5970cf94,00000000-0000-0000-0000-000000000000,d2644499-99f3-4753-b39d-03e022683c04,Valve Operator Class,,,,ValveOperatorClass2,,,EF,,,False,
8db796d5-a5c8-40c5-bc8c-c73046d0f110,8db796d5-a5c8-40c5-bc8c-c73046d0f110,00000000-0000-0000-0000-000000000000,,StructFCOffsetDirection,,,,,,,UDP,Dec 18 2008  3:22PM,Jul 23 2013  6:34PM,False,INGRNET\sp3dadminuser1
1c2a4b7f-f341-4ecf-9c2e-c747ffee5061,1c2a4b7f-f341-4ecf-9c2e-c747ffee5061,00000000-0000-0000-0000-000000000000,,ArcExtend_Errors,,,,,,,UDP,Aug 25 2011 10:23PM,Aug 25 2011 10:23PM,False,INGRNET\sp3dadminuser1
5ab0b029-f61e-437d-b9ab-c7a664b32c13,5ab0b029-f61e-437d-b9ab-c7a664b32c13,00000000-0000-0000-0000-000000000000,6baa28ef-88d1-4c86-9c63-93538ed27c16,DrawingViewTypes,,,,DrawingViewSubTypes,,,DRAWNG,,,False,
80d42ae5-6a2b-458f-86f1-c803a87e677c,80d42ae5-6a2b-458f-86f1-c803a87e677c,a667c3e1-e639-4af5-baaf-0ca3225f2a5f,cae977e2-a136-4897-9189-83e2b55e6321,EquipmentTypes1,,EquipmentTypes0,,EquipmentTypes2,,,CMNSCH,,,False,
3a95ac6f-836b-4c95-b617-c8073f361fa1,3a95ac6f-836b-4c95-b617-c8073f361fa1,00000000-0000-0000-0000-000000000000,,Tightness,,,,,,,REFDAT,,,False,
301f4518-75e4-4251-9735-c8173e6e3a95,301f4518-75e4-4251-9735-c8173e6e3a95,00000000-0000-0000-0000-000000000000,,Handwheel orientation,,,,,,,EF,,,True,
2b4dda11-e72d-4533-b484-c838ea472f84,2b4dda11-e72d-4533-b484-c838ea472f84,00000000-0000-0000-0000-000000000000,,SMSurvivabilityWarningMessages,,,,,,,STRMFG,,,False,
66a40d10-683f-4991-86f0-c87e552ee616,66a40d10-683f-4991-86f0-c87e552ee616,00000000-0000-0000-0000-000000000000,,CapScrewLengthRoundOffOption,,,,,,,REFDAT,,,False,
d64009c6-5b59-4f65-b0b4-c8dc5c755e7b,d64009c6-5b59-4f65-b0b4-c8dc5c755e7b,00000000-0000-0000-0000-000000000000,,SMTemplateMarkingPlateShipDir,,,,,,,UDP,Nov  5 2013  8:33PM,Nov  5 2013  8:33PM,False,INGRNET\sp3dadminuser1
ebcba52b-0037-454c-8ee6-c8e0f4f80be1,ebcba52b-0037-454c-8ee6-c8e0f4f80be1,00000000-0000-0000-0000-000000000000,,NotePurpose,,,,,,,CMNSCH,,,False,
3ddeaf5f-d8f8-4622-a0ca-c924d91a4c33,3ddeaf5f-d8f8-4622-a0ca-c924d91a4c33,00000000-0000-0000-0000-000000000000,,ShapeAtEdgeCol,,,,,,,UDP,Nov  5 2013  8:16PM,Nov  5 2013  8:16PM,False,INGRNET\sp3dadminuser1
1996ecf7-5a86-488c-8f2e-c94a93aa78ed,1996ecf7-5a86-488c-8f2e-c94a93aa78ed,00000000-0000-0000-0000-000000000000,,AOOffsetOpening_Category1Val,,,,,,,UDP,Nov  5 2013  8:18PM,Nov  5 2013  8:18PM,False,INGRNET\sp3dadminuser1
438a4b24-eef3-4cdc-80b1-c98fd71e81f6,438a4b24-eef3-4cdc-80b1-c98fd71e81f6,00000000-0000-0000-0000-000000000000,,ERPosition,,,,,,,STRUCT,,,False,
b8133d1b-450e-41bb-a1a8-c9aa2c57cb94,b8133d1b-450e-41bb-a1a8-c9aa2c57cb94,00000000-0000-0000-0000-000000000000,,HVACRunChangeAtCSChangeOpt,,,,,,,REFDAT,,,False,
7fabc09e-883a-4238-96bf-c9b4b1a773af,7fabc09e-883a-4238-96bf-c9b4b1a773af,00000000-0000-0000-0000-000000000000,79fe8ce2-bad5-4d8c-80b1-954068a2880a,Material Port Type,,,,MaterialPortSubtypes,,,EF,,,False,
87711492-ee12-4127-9c01-c9f88cbb5cc9,87711492-ee12-4127-9c01-c9f88cbb5cc9,00000000-0000-0000-0000-000000000000,,ErrorsCutoutOperation,,,,,,,CMNSTR,,,False,
d37bd36a-1589-475a-b89f-ca00c087d666,d37bd36a-1589-475a-b89f-ca00c087d666,00000000-0000-0000-0000-000000000000,,CmdtyCodeDependenceOnSchedule,,,,,,,REFDAT,,,False,
ac92b7cb-6782-4a00-9b99-ca28c8d4674f,ac92b7cb-6782-4a00-9b99-ca28c8d4674f,00000000-0000-0000-0000-000000000000,,hsSteelStandard,,,,,,,UDP,Aug 25 2011  9:58PM,Jul 23 2013  7:17PM,False,INGRNET\sp3dadminuser1
e060bf3b-b757-493c-ac9c-ca433392f27b,e060bf3b-b757-493c-ac9c-ca433392f27b,00000000-0000-0000-0000-000000000000,,SMPlateMarkingWaterLine2,,,,,,,UDP,Nov  5 2013  8:33PM,Nov  5 2013  8:33PM,False,INGRNET\sp3dadminuser1
de15bd86-2c1a-49dc-8d3a-ca5ba871f54f,de15bd86-2c1a-49dc-8d3a-ca5ba871f54f,00000000-0000-0000-0000-000000000000,,Assembly_YesNoAuto,,,,,,,UDP,Dec 18 2008  3:38PM,Jul 23 2013  7:17PM,False,INGRNET\sp3dadminuser1
1a681b19-4858-400d-b9c8-ca5d99edd2c4,1a681b19-4858-400d-b9c8-ca5d99edd2c4,00000000-0000-0000-0000-000000000000,,ArcByCenter_TrackFlagVal,,,,,,,UDP,Dec 18 2008  3:46PM,Dec 18 2008  3:46PM,False,INGRNET\SP3DTEST
d5cc521e-9134-4a1a-bb55-ca644556fdd5,d5cc521e-9134-4a1a-bb55-ca644556fdd5,00000000-0000-0000-0000-000000000000,,ERSecondaryOrientation,,,,,,,STRUCT,,,False,
76697988-4092-4f9f-b358-ca7694f1e1f1,76697988-4092-4f9f-b358-ca7694f1e1f1,00000000-0000-0000-0000-000000000000,,FittingType,,,,,,,HOLE,,,False,
b0fcdc69-3064-4051-b378-ca9158d3f341,b0fcdc69-3064-4051-b378-ca9158d3f341,00000000-0000-0000-0000-000000000000,,Assembly_RefPorts,,,,,,,UDP,Dec 24 2009  4:25PM,Jul 23 2013  7:17PM,False,INGRNET\sp3dadminuser1
12d7c9ec-39e5-4cc8-a161-cab3dd1dff7a,12d7c9ec-39e5-4cc8-a161-cab3dd1dff7a,00000000-0000-0000-0000-000000000000,,SMProfileProcessMarking,,,,,,,UDP,Nov  5 2013  8:33PM,Nov  5 2013  8:33PM,False,INGRNET\sp3dadminuser1
9dcc7d3a-b7eb-43a9-8032-caf751652c71,9dcc7d3a-b7eb-43a9-8032-caf751652c71,869850bc-beee-4c0d-af39-d360cd161c67,908a12b4-fe36-4339-9b07-4bdf0e5df44b,EqTypes4,,EqTypes3,,EqTypes5,,,EF,,,False,
5a5c3143-b9ef-47dc-8e38-cb12b2400e8b,5a5c3143-b9ef-47dc-8e38-cb12b2400e8b,00000000-0000-0000-0000-000000000000,,LineParallel_TrackFlagVal,,,,,,,UDP,Dec 18 2008  3:46PM,Dec 18 2008  3:46PM,False,INGRNET\SP3DTEST
dfdd1bd8-1d65-41d9-aab6-cb1a22ce44de,dfdd1bd8-1d65-41d9-aab6-cb1a22ce44de,00000000-0000-0000-0000-000000000000,,MQCode_Material,,,,,,,UDP,Jul 23 2013  7:17PM,Jul 23 2013  7:17PM,False,INGRNET\sp3dadminuser1
